trace,l1_fraction,l2_multiplier,policy,seed,lineage,selection_hash,hash_rank,group_index,ordinal,timestamp_ms,candidate_count,arrival_rejection,actual_index,arriving_index,secondary_horizon_seconds,replicate,window,action_index,candidate_state_index,is_actual,is_arrival,learned_score,last_group,frequency,next_use_delta_ms,count_within_h,q_tokens,l2_q_tokens,delta_q_vs_actual_tokens,requested_tokens,future_requests,branch_content_sha256
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,12,9895,False,False,-4.953014357327426,705,12,276000.0,3,3521054,873472,10752,58357762,5153,51c7f743dadebdf860928b45a1f8489aabf4115fe90f1309b2f40c4f74e2c7d1
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,13,76688,False,False,-4.943431550248067,694,8,215999.0,2,1590784,478720,10240,24046478,2172,dcb2294f940ff4c41b8c05a9ec0bc936f7c5625aa52b8142cea3a594751c743d
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,13,76688,False,False,-4.943431550248067,694,8,215999.0,2,3523102,875520,12800,58357762,5153,dcb2294f940ff4c41b8c05a9ec0bc936f7c5625aa52b8142cea3a594751c743d
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,14,9930,False,False,-4.966519155871829,705,12,276000.0,3,1586176,474112,5632,24046478,2172,59fb056e6eb01a23eb01e367fe0482377a7899389a5560659fdafa56ada4cedd
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,14,9930,False,False,-4.966519155871829,705,12,276000.0,3,3521054,873472,10752,58357762,5153,59fb056e6eb01a23eb01e367fe0482377a7899389a5560659fdafa56ada4cedd
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,15,9915,False,False,-4.963188749207394,705,12,276000.0,3,1586176,474112,5632,24046478,2172,ea509b95b890d134818010a1d48c7b92b08fa36cf7d9990bef0decf117491d3f
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,15,9915,False,False,-4.963188749207394,705,12,276000.0,3,3521054,873472,10752,58357762,5153,ea509b95b890d134818010a1d48c7b92b08fa36cf7d9990bef0decf117491d3f
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,600,16,29002,False,False,-4.873580282300001,685,13,57000.0,5,1552384,440320,-28160,24046478,2172,28184e3b4dea254507890d43c7a6a3b34a4b778c5fa127b466931e6826126468
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,0,end,16,29002,False,False,-4.873580282300001,685,13,57000.0,5,3482654,835072,-27648,58357762,5153,28184e3b4dea254507890d43c7a6a3b34a4b778c5fa127b466931e6826126468
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,0,112109,True,True,-6.102371917874332,709,1,,0,1577984,465920,0,24046478,2172,def64edeb747c7b371f8abc650f98206d726455724f9c0c4d1ead10237679f3b
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,0,112109,True,True,-6.102371917874332,709,1,,0,3539998,892416,0,58357762,5153,def64edeb747c7b371f8abc650f98206d726455724f9c0c4d1ead10237679f3b
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,1,7316,False,False,-5.0839935458900065,706,10,336000.0,2,1571328,459264,-6656,24046478,2172,34e31452901db10abac28326762c9d0a70ab67d47d3ba1868708f317afcf8adc
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,1,7316,False,False,-5.0839935458900065,706,10,336000.0,2,3520542,872960,-19456,58357762,5153,34e31452901db10abac28326762c9d0a70ab67d47d3ba1868708f317afcf8adc
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,2,12675,False,False,-4.914281480608173,705,11,276000.0,3,1601024,488960,23040,24046478,2172,20e56eae3a46561cc3a23fb49b5c5331631771813385fdc09c49de30b1cd1a77
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,2,12675,False,False,-4.914281480608173,705,11,276000.0,3,3545118,897536,5120,58357762,5153,20e56eae3a46561cc3a23fb49b5c5331631771813385fdc09c49de30b1cd1a77
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,3,38069,False,False,-4.982723645554103,693,6,,0,1584640,472576,6656,24046478,2172,e4b2e0576d34f9ff42f4f7ab653544766ca7bba68fda0cd9394dac59de69a179
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,3,38069,False,False,-4.982723645554103,693,6,,0,3525150,877568,-14848,58357762,5153,e4b2e0576d34f9ff42f4f7ab653544766ca7bba68fda0cd9394dac59de69a179
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,4,9898,False,False,-4.955702395592429,705,12,276000.0,3,1571328,459264,-6656,24046478,2172,47b56993fed4068c96f485af3f3ad9013d41dd37c33d151ed12704a14ebe9cd1
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,4,9898,False,False,-4.955702395592429,705,12,276000.0,3,3520542,872960,-19456,58357762,5153,47b56993fed4068c96f485af3f3ad9013d41dd37c33d151ed12704a14ebe9cd1
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,5,9408,False,False,-5.066142111061926,632,14,542999.0,1,1585664,473600,7680,24046478,2172,9733a74b091f0542722e67a1c1b51f567439d60d9d90b2b87e7d78bd2e9dfe00
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,5,9408,False,False,-5.066142111061926,632,14,542999.0,1,3519518,871936,-20480,58357762,5153,9733a74b091f0542722e67a1c1b51f567439d60d9d90b2b87e7d78bd2e9dfe00
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,6,29013,False,False,-4.876424189883933,685,13,57000.0,5,1562624,450560,-15360,24046478,2172,fc97c1c8aa77b1b00fe3e954c6be204aa6bb1a2931654ced98015b8daed475ce
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,6,29013,False,False,-4.876424189883933,685,13,57000.0,5,3515934,868352,-24064,58357762,5153,fc97c1c8aa77b1b00fe3e954c6be204aa6bb1a2931654ced98015b8daed475ce
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,7,65176,False,False,-4.940815436879881,677,9,,0,1602048,489984,24064,24046478,2172,a126057907a2d951e92ab358aa3ab77729650aeaca0bf32159b2bfe7a8191cb1
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,7,65176,False,False,-4.940815436879881,677,9,,0,3551774,904192,11776,58357762,5153,a126057907a2d951e92ab358aa3ab77729650aeaca0bf32159b2bfe7a8191cb1
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,8,9422,False,False,-5.069198392456102,632,14,542999.0,1,1585664,473600,7680,24046478,2172,24be83492fa98a7023022abcad901c9adab4ba55fedd81570f109751e4c839b0
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,8,9422,False,False,-5.069198392456102,632,14,542999.0,1,3519518,871936,-20480,58357762,5153,24be83492fa98a7023022abcad901c9adab4ba55fedd81570f109751e4c839b0
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,9,70266,False,False,-4.783324517413964,694,11,89999.0,7,1548288,436224,-29696,24046478,2172,63cfb7356d02ef80a490df25b4fbe281e4fcf4bf39ceb4cf8a7b99e2d2cd4c63
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,9,70266,False,False,-4.783324517413964,694,11,89999.0,7,3493406,845824,-46592,58357762,5153,63cfb7356d02ef80a490df25b4fbe281e4fcf4bf39ceb4cf8a7b99e2d2cd4c63
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,10,84744,False,False,-4.568731586619085,701,6,,0,1569280,457216,-8704,24046478,2172,3eec46af378e3e57bdd92409d7d2605cd7de5073798d04e0dfbec143e7d13bd9
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,10,84744,False,False,-4.568731586619085,701,6,,0,3503134,855552,-36864,58357762,5153,3eec46af378e3e57bdd92409d7d2605cd7de5073798d04e0dfbec143e7d13bd9
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,11,68912,False,False,-4.987732060613586,611,5,921000.0,0,1599488,487424,21504,24046478,2172,7ba50b1bda393bf7b1411c5975126287d9b41eb4aa50f55dafd4318020fedd9c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,11,68912,False,False,-4.987732060613586,611,5,921000.0,0,3529246,881664,-10752,58357762,5153,7ba50b1bda393bf7b1411c5975126287d9b41eb4aa50f55dafd4318020fedd9c
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,12,9895,False,False,-4.953014357327426,705,12,276000.0,3,1571328,459264,-6656,24046478,2172,8d44f4f98f0d1e9bbfeaee967af46428eaca620aa001cf7414d8ff4b86a36552
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,12,9895,False,False,-4.953014357327426,705,12,276000.0,3,3520542,872960,-19456,58357762,5153,8d44f4f98f0d1e9bbfeaee967af46428eaca620aa001cf7414d8ff4b86a36552
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,13,76688,False,False,-4.943431550248067,694,8,215999.0,2,1606144,494080,28160,24046478,2172,9c2c0c3425792650131fe4e7ab8e12e098c6be52296416d6f84036f2715fefac
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,end,13,76688,False,False,-4.943431550248067,694,8,215999.0,2,3571742,924160,31744,58357762,5153,9c2c0c3425792650131fe4e7ab8e12e098c6be52296416d6f84036f2715fefac
conversation_trace,0.0025,1,pi0,0,"conversation_trace|l1=0.0025,l2x1|pi0|s=0",00004b3a279b457d1d2f9a20b47c22dd94264ccc4962ecc9fcd9f0957d44a2bb,1,710,301,2130000.0,17,True,0,0,1406.999,1,600,14,9930,False,False,-4.966519155871829,705,12,276000.0,3,1571328,459264,-6656,24046478,2172,a5407a41dd077eb28f3c74078ea5f40e22f66c1f749f35e9924af5411886e045
