trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,window,population_iteration,scoring_iteration,authoritative_recorded_tuple,rows,groups,prevalence,pooled_metric,within_decision_micro,within_decision_macro,decisions_scored,decisions_constant_label,decisions_constant_label_share,evicted_lowest_label_rate,actual_victim_lowest_label_rate,proposed_victim_lowest_label_rate,actual_victim_label_rank_fraction_mean,proposed_victim_label_rank_fraction_mean,actual_proposed_victim_agreement_rate,proposed_minimum_tuple_tie_decisions,nonconstant_label_decisions,metric_nan_nonconstant_decisions,actual_rejected_decisions,actual_rejected_reused_within_h_share,actual_rejected_avoidable_share,actual_evicted_decisions,actual_evicted_reused_within_h_share,actual_evicted_avoidable_share,primary_exact_tie_pairs,full_tuple_exact_tie_pairs,minimum_positive_primary_pair_margin,minimum_top_two_primary_margin,recorded_argmin_groups,recorded_argmin_mismatches,recorded_argmin_match_rate,recomputed_recorded_primary_exact,recomputed_recorded_primary_max_abs,model_iteration
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,train,3,2,False,679601.0,40000.0,0.6294134352362636,0.45126132125687374,nan,0.33307235461032714,39974.0,26.0,0.00065,nan,0.687375,0.69865,0.30810625,0.3035833333333333,0.935775,35.0,39974.0,0.0,33016.0,0.30070268960504,0.9738114423851733,6984.0,0.3804410080183276,0.9777945050809184,540.0,540.0,1.6624718046642784e-07,0.0,40000.0,0.0,1.0,0,0.5363581438688421,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,train,3,3,False,679601.0,40000.0,0.6294134352362636,0.44319454036541645,nan,0.3383272330549302,39974.0,26.0,0.00065,nan,0.687375,0.687375,0.30810625,0.30810625,1.0,36.0,39974.0,0.0,33016.0,0.30070268960504,0.9738114423851733,6984.0,0.3804410080183276,0.9777945050809184,540.0,540.0,1.6336410091355447e-07,0.0,40000.0,0.0,1.0,1,0.0,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,test,0,0,False,679483.0,40000.0,0.6476865499210429,0.07556173909516138,nan,0.05233041503744082,40000.0,0.0,0.0,nan,0.695025,0.695025,0.30036338541666663,0.30036338541666663,1.0,52.0,40000.0,0.0,33043.0,0.2740671246557516,0.9937058303886925,6957.0,0.4549374730487279,0.995260663507109,101.0,101.0,5.1445983473286105e-08,0.0,40000.0,0.0,1.0,1,0.0,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,test,0,1,False,679483.0,40000.0,0.6476865499210429,0.01506996897668301,nan,0.0053334573536958085,40000.0,0.0,0.0,nan,0.695025,0.591225,0.30036338541666663,0.3413016145833333,0.6165,45.0,40000.0,0.0,33043.0,0.2740671246557516,0.9937058303886925,6957.0,0.4549374730487279,0.995260663507109,101.0,101.0,2.6504294758922242e-08,0.0,40000.0,0.0,1.0,0,1.386650400855375,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,test,0,2,False,679483.0,40000.0,0.6476865499210429,-0.06383720565446559,nan,-0.057055900593830484,40000.0,0.0,0.0,nan,0.695025,0.647975,0.30036338541666663,0.31776755208333335,0.731075,70.0,40000.0,0.0,33043.0,0.2740671246557516,0.9937058303886925,6957.0,0.4549374730487279,0.995260663507109,101.0,101.0,7.293596571145144e-08,0.0,40000.0,0.0,1.0,0,1.3598132864132708,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,0,pi0,test,0,3,False,679483.0,40000.0,0.6476865499210429,0.021588695531343124,nan,0.021466082063872804,40000.0,0.0,0.0,nan,0.695025,0.585375,0.30036338541666663,0.3442248958333334,0.57125,56.0,40000.0,0.0,33043.0,0.2740671246557516,0.9937058303886925,6957.0,0.4549374730487279,0.995260663507109,101.0,101.0,1.4463301578615528e-07,0.0,40000.0,0.0,1.0,0,1.8152321384675982,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,test,1,0,False,679678.0,40000.0,0.579862817392942,0.1873501344110347,nan,0.15849216255868054,40000.0,0.0,0.0,nan,0.687075,0.73265,0.3496471354166667,0.32481807291666664,0.754025,15.0,40000.0,0.0,35066.0,0.29028118405292874,0.998329894881619,4934.0,0.4783137413862992,0.9970338983050847,47.0,47.0,3.6486984988926e-08,0.0,40000.0,0.0,1.0,0,2.5127981298329742,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,test,1,1,False,679678.0,40000.0,0.579862817392942,-0.022224624386791313,nan,-0.054097654807823935,40000.0,0.0,0.0,nan,0.687075,0.687075,0.3496471354166667,0.3496471354166667,1.0,18.0,40000.0,0.0,35066.0,0.29028118405292874,0.998329894881619,4934.0,0.4783137413862992,0.9970338983050847,47.0,47.0,4.098685657538681e-08,0.0,40000.0,0.0,1.0,1,0.0,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,test,1,2,False,679678.0,40000.0,0.579862817392942,-0.104038422028982,nan,-0.11258503014615813,40000.0,0.0,0.0,nan,0.687075,0.702975,0.3496471354166667,0.3433185416666667,0.9058,22.0,40000.0,0.0,35066.0,0.29028118405292874,0.998329894881619,4934.0,0.4783137413862992,0.9970338983050847,47.0,47.0,8.215617430806788e-08,0.0,40000.0,0.0,1.0,0,1.7785859128649695,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,1,pi1,test,1,3,False,679678.0,40000.0,0.579862817392942,-0.012702392180518818,nan,-0.010821101561798446,40000.0,0.0,0.0,nan,0.687075,0.699875,0.3496471354166667,0.34336500000000003,0.876825,23.0,40000.0,0.0,35066.0,0.29028118405292874,0.998329894881619,4934.0,0.4783137413862992,0.9970338983050847,47.0,47.0,1.6234135813419925e-08,0.0,40000.0,0.0,1.0,0,1.761579481608441,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,test,2,0,False,679512.0,40000.0,0.5727787000082412,0.18414122807210132,nan,0.14673204423673217,39998.0,2.0,5e-05,nan,0.6887,0.71695,0.35778458333333335,0.33963161458333335,0.81015,5.0,39998.0,0.0,34632.0,0.2903961653961654,0.9990056676941433,5368.0,0.4502608047690015,0.9991725279271825,18.0,18.0,5.78073469092999e-07,0.0,40000.0,0.0,1.0,0,1.3598132864132708,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,test,2,1,False,679512.0,40000.0,0.5727787000082412,-0.010544094555330242,nan,-0.015683250213367413,39998.0,2.0,5e-05,nan,0.6887,0.680425,0.35778458333333335,0.3592301041666667,0.909275,9.0,39998.0,0.0,34632.0,0.2903961653961654,0.9990056676941433,5368.0,0.4502608047690015,0.9991725279271825,18.0,18.0,3.060883280170401e-08,0.0,40000.0,0.0,1.0,0,0.8406519572363687,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,test,2,2,False,679512.0,40000.0,0.5727787000082412,-0.1263476578835614,nan,-0.09806527646241099,39998.0,2.0,5e-05,nan,0.6887,0.6887,0.35778458333333335,0.35778458333333335,1.0,11.0,39998.0,0.0,34632.0,0.2903961653961654,0.9990056676941433,5368.0,0.4502608047690015,0.9991725279271825,18.0,18.0,7.293596571145144e-08,0.0,40000.0,0.0,1.0,1,0.0,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,2,pi2,test,2,3,False,679512.0,40000.0,0.5727787000082412,-0.010518565345247557,nan,0.024323222427627644,39998.0,2.0,5e-05,nan,0.6887,0.6921,0.35778458333333335,0.3528323958333333,0.9165,11.0,39998.0,0.0,34632.0,0.2903961653961654,0.9990056676941433,5368.0,0.4502608047690015,0.9991725279271825,18.0,18.0,9.369896964983582e-07,0.0,40000.0,0.0,1.0,0,0.9524056050413341,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,test,3,0,False,679538.0,40000.0,0.590573301272335,0.16310310458699936,nan,0.13120636025743485,40000.0,0.0,0.0,nan,0.68775,0.720025,0.34198343750000004,0.32407291666666665,0.772125,12.0,40000.0,0.0,34361.0,0.28794272576467506,0.9961592884576511,5639.0,0.46426671395637525,0.9950343773873186,23.0,23.0,2.1311872711038404e-07,0.0,40000.0,0.0,1.0,0,1.6729405730854046,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,test,3,1,False,679538.0,40000.0,0.590573301272335,-0.025514011590118884,nan,-0.03948088848931359,40000.0,0.0,0.0,nan,0.68775,0.679525,0.34198343750000004,0.34604348958333336,0.9143,7.0,40000.0,0.0,34361.0,0.28794272576467506,0.9961592884576511,5639.0,0.46426671395637525,0.9950343773873186,23.0,23.0,3.714844876157031e-08,0.0,40000.0,0.0,1.0,0,0.7190872878534256,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,test,3,2,False,679538.0,40000.0,0.590573301272335,-0.11765609642984548,nan,-0.10454366663375611,40000.0,0.0,0.0,nan,0.68775,0.692125,0.34198343750000004,0.34089322916666664,0.95225,11.0,40000.0,0.0,34361.0,0.28794272576467506,0.9961592884576511,5639.0,0.46426671395637525,0.9950343773873186,23.0,23.0,2.568162305038868e-08,0.0,40000.0,0.0,1.0,0,0.9521771719836423,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,0,3,pi3,test,3,3,False,679538.0,40000.0,0.590573301272335,-0.033914660713653545,nan,-0.022207468990314796,40000.0,0.0,0.0,nan,0.68775,0.68775,0.34198343750000004,0.34198343750000004,1.0,11.0,40000.0,0.0,34361.0,0.28794272576467506,0.9961592884576511,5639.0,0.46426671395637525,0.9950343773873186,23.0,23.0,5.5559254086290366e-08,0.0,40000.0,0.0,1.0,1,0.0,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,train,0,0,False,679526.0,40000.0,0.6369351577423086,0.365798445849129,nan,0.293922315942191,39999.0,1.0,2.5e-05,nan,0.68415,0.68415,0.30678729166666663,0.30678729166666663,1.0,93.0,39999.0,0.0,31610.0,0.2946219550775071,0.9754107162031569,8390.0,0.40512514898688917,0.9773462783171522,3248.0,3248.0,1.706652117405838e-07,0.0,40000.0,0.0,1.0,1,0.0,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,train,0,1,False,679526.0,40000.0,0.6369351577423086,0.4176892537677415,nan,0.32604852680703517,39999.0,1.0,2.5e-05,nan,0.68415,0.62595,0.30678729166666663,0.33687661458333334,0.53605,114.0,39999.0,0.0,31610.0,0.2946219550775071,0.9754107162031569,8390.0,0.40512514898688917,0.9773462783171522,3248.0,3248.0,1.7883197145351915e-07,0.0,40000.0,0.0,1.0,0,1.1620901770305272,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,train,0,2,False,679526.0,40000.0,0.6369351577423086,0.4043435644931962,nan,0.3029290430168983,39999.0,1.0,2.5e-05,nan,0.68415,0.654875,0.30678729166666663,0.3251618229166666,0.6605,284.0,39999.0,0.0,31610.0,0.2946219550775071,0.9754107162031569,8390.0,0.40512514898688917,0.9773462783171522,3248.0,3248.0,1.0673566563923487e-07,0.0,40000.0,0.0,1.0,0,1.147702641203506,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,train,0,3,False,679526.0,40000.0,0.6369351577423086,0.3977659971877092,nan,0.31055635392877695,39999.0,1.0,2.5e-05,nan,0.68415,0.6199,0.30678729166666663,0.34149369791666667,0.49125,388.0,39999.0,0.0,31610.0,0.2946219550775071,0.9754107162031569,8390.0,0.40512514898688917,0.9773462783171522,3248.0,3248.0,2.690535616522993e-07,0.0,40000.0,0.0,1.0,0,1.5793998049008344,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,train,1,0,False,679677.0,40000.0,0.6034778284390968,0.4381269738798272,nan,0.3781037221527198,39972.0,28.0,0.0007,nan,0.68605,0.7575,0.32031593750000004,0.2892626041666667,0.653225,20.0,39972.0,0.0,34461.0,0.3032413452888773,0.9829665071770335,5539.0,0.3881567069868207,0.9837209302325581,1351.0,1351.0,3.032401885150193e-08,0.0,40000.0,0.0,1.0,0,1.5780038097965692,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,train,1,1,False,679677.0,40000.0,0.6034778284390968,0.4459375890137577,nan,0.32187338408851507,39972.0,28.0,0.0007,nan,0.68605,0.68605,0.32031593750000004,0.32031593750000004,1.0,28.0,39972.0,0.0,34461.0,0.3032413452888773,0.9829665071770335,5539.0,0.3881567069868207,0.9837209302325581,1351.0,1351.0,5.669027913768332e-09,0.0,40000.0,0.0,1.0,1,0.0,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,train,1,2,False,679677.0,40000.0,0.6034778284390968,0.4730686177672176,nan,0.3506171795275876,39972.0,28.0,0.0007,nan,0.68605,0.71295,0.32031593750000004,0.30851244791666665,0.77245,72.0,39972.0,0.0,34461.0,0.3032413452888773,0.9829665071770335,5539.0,0.3881567069868207,0.9837209302325581,1351.0,1351.0,4.004270781621244e-08,0.0,40000.0,0.0,1.0,0,0.6970274317076264,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,1,pi1,train,1,3,False,679677.0,40000.0,0.6034778284390968,0.46643207079850185,nan,0.3555860234356323,39972.0,28.0,0.0007,nan,0.68605,0.703,0.32031593750000004,0.31397614583333333,0.66135,126.0,39972.0,0.0,34461.0,0.3032413452888773,0.9829665071770335,5539.0,0.3881567069868207,0.9837209302325581,1351.0,1351.0,1.4969945549836439e-07,0.0,40000.0,0.0,1.0,0,0.9807272819402719,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,train,2,0,False,679599.0,40000.0,0.6349126470168438,0.3939261828377672,nan,0.2994819746987675,39982.0,18.0,0.00045,nan,0.689375,0.7059,0.30493187499999996,0.29863625,0.731,14.0,39982.0,0.0,33702.0,0.3003085870274761,0.965714850311234,6298.0,0.38139091775166717,0.9729392173189009,643.0,643.0,7.374170962748394e-08,0.0,40000.0,0.0,1.0,0,1.2067045064858792,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,train,2,1,False,679599.0,40000.0,0.6349126470168438,0.41847584691724365,nan,0.30701124190990015,39982.0,18.0,0.00045,nan,0.689375,0.662575,0.30493187499999996,0.31584140625,0.866575,32.0,39982.0,0.0,33702.0,0.3003085870274761,0.965714850311234,6298.0,0.38139091775166717,0.9729392173189009,643.0,643.0,1.002812570760625e-07,0.0,40000.0,0.0,1.0,0,0.6583198875028495,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,train,2,2,False,679599.0,40000.0,0.6349126470168438,0.43506667923719794,nan,0.30514338806039104,39982.0,18.0,0.00045,nan,0.689375,0.689375,0.30493187499999996,0.30493187499999996,1.0,29.0,39982.0,0.0,33702.0,0.3003085870274761,0.965714850311234,6298.0,0.38139091775166717,0.9729392173189009,643.0,643.0,5.6611209053869516e-08,0.0,40000.0,0.0,1.0,1,0.0,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,2,pi2,train,2,3,False,679599.0,40000.0,0.6349126470168438,0.44822543497822404,nan,0.3408995753318303,39982.0,18.0,0.00045,nan,0.689375,0.683225,0.30493187499999996,0.30865703125,0.867025,51.0,39982.0,0.0,33702.0,0.3003085870274761,0.965714850311234,6298.0,0.38139091775166717,0.9729392173189009,643.0,643.0,1.2027293294636365e-07,0.0,40000.0,0.0,1.0,0,0.938343641589702,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,train,3,0,False,679585.0,40000.0,0.6268781682938852,0.4058193811840995,nan,0.30945098113664204,39947.0,53.0,0.001325,nan,0.687825,0.720925,0.3093741666666667,0.29472796875,0.663675,26.0,39947.0,0.0,32943.0,0.3022493397686914,0.9727829667570553,7057.0,0.36857021397194273,0.9784698193002691,499.0,499.0,6.357152848579517e-08,0.0,40000.0,0.0,1.0,0,1.4948041995692867,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,train,3,1,False,679585.0,40000.0,0.6268781682938852,0.42960877805669284,nan,0.31352298835825165,39947.0,53.0,0.001325,nan,0.687825,0.673925,0.3093741666666667,0.3161015625,0.863675,22.0,39947.0,0.0,32943.0,0.3022493397686914,0.9727829667570553,7057.0,0.36857021397194273,0.9784698193002691,499.0,499.0,4.0257935651766275e-08,0.0,40000.0,0.0,1.0,0,0.7385311791885423,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,train,3,2,False,679585.0,40000.0,0.6268781682938852,0.45424120014103553,nan,0.3296929769021007,39947.0,53.0,0.001325,nan,0.687825,0.6999,0.3093741666666667,0.3048573958333333,0.93195,26.0,39947.0,0.0,32943.0,0.3022493397686914,0.9727829667570553,7057.0,0.36857021397194273,0.9784698193002691,499.0,499.0,7.012334712896973e-09,0.0,40000.0,0.0,1.0,0,0.6602697931264032,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,3,pi3,train,3,3,False,679585.0,40000.0,0.6268781682938852,0.442524087947599,nan,0.3367114113451172,39947.0,53.0,0.001325,nan,0.687825,0.687825,0.3093741666666667,0.3093741666666667,1.0,29.0,39947.0,0.0,32943.0,0.3022493397686914,0.9727829667570553,7057.0,0.36857021397194273,0.9784698193002691,499.0,499.0,2.1285915252633458e-08,0.0,40000.0,0.0,1.0,1,0.0,3
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,test,0,0,False,679480.0,40000.0,0.6496291281568258,0.06635583196080676,nan,0.04232928437326416,40000.0,0.0,0.0,nan,0.69445,0.69445,0.2989216666666667,0.2989216666666667,1.0,46.0,40000.0,0.0,33019.0,0.2752354704866895,0.9966989436619719,6981.0,0.45251396648044695,0.9939854384298829,99.0,99.0,5.8568392802271774e-08,0.0,40000.0,0.0,1.0,1,0.0,0
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,test,0,1,False,679480.0,40000.0,0.6496291281568258,0.0556745619909048,nan,0.050207832191698706,40000.0,0.0,0.0,nan,0.69445,0.58575,0.2989216666666667,0.3413893229166667,0.610225,29.0,40000.0,0.0,33019.0,0.2752354704866895,0.9966989436619719,6981.0,0.45251396648044695,0.9939854384298829,99.0,99.0,6.771652749648638e-08,0.0,40000.0,0.0,1.0,0,1.3969205170118917,1
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,test,0,2,False,679480.0,40000.0,0.6496291281568258,-0.07780760194488211,nan,-0.07163073637718292,40000.0,0.0,0.0,nan,0.69445,0.6473,0.2989216666666667,0.3172886458333333,0.74895,46.0,40000.0,0.0,33019.0,0.2752354704866895,0.9966989436619719,6981.0,0.45251396648044695,0.9939854384298829,99.0,99.0,1.1903859853390486e-07,0.0,40000.0,0.0,1.0,0,1.3377748455073322,2
conversation_trace,0.0025,1.0,"l1=0.0025,l2x1",next_use,2,0,pi0,test,0,3,False,679480.0,40000.0,0.6496291281568258,0.016580693674208613,nan,0.017730085357345278,40000.0,0.0,0.0,nan,0.69445,0.567,0.2989216666666667,0.34891296875,0.5545,44.0,40000.0,0.0,33019.0,0.2752354704866895,0.9966989436619719,6981.0,0.45251396648044695,0.9939854384298829,99.0,99.0,2.5244121459877533e-07,0.0,40000.0,0.0,1.0,0,1.8465485079955553,3
