trace,l1_fraction,l2_multiplier,cell,target,seed,iteration,policy,model_path,model_sha256,shared_pi0,fitted_from_population_iteration,format,class,indices,l2,standardize,mean,scale,coefficients,intercept,converged,iterations,condition_number,feature_names
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,3,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__next_use__seed_3/pi3.json,72ed3f6e8eaed8236c49fcbe2685a48e08ec28da0ed93aa72ae0b53c89310d9c,False,2,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.385294922121366, -4.153544966991743, 9.39860761223793, 5.559967167650859, 0.0136817779924705, 0.13158, 4.124400803832213, 4.037975651978652, 2.1675023946131478, 0.2904886823014064, 4.067875092623233, 2.474813839840094, 1.7130075629846255, 1.1334858371504148, 0.0, 0.37535506442070005, 0.9950174088843664, 1.2571637535858153, 0.8867420369529228, -0.05652571912191643, -0.5148215222069357, 0.7200953300221761, 1.3729652353604636]","[0.4669278033201, 0.7229462397907507, 1.122822678709808, 1.1064464887923893, 0.010394217609453443, 0.3380335835386774, 1.7232083329337051, 1.7031139976142717, 2.110642342121959, 0.33933166364076567, 1.7449293313734027, 2.370819863870896, 2.3088743055752823, 1.9953078661915087, 1.0, 0.3532484742240743, 0.34265632346092234, 0.35312312196870604, 0.20614964140078837, 0.45043506701803687, 0.40151659118125715, 0.13562218345010907, 0.4677098890363737]","[-0.03574345357851757, 0.18286416399086747, 0.03368275059320195, -0.15093503165033828, -0.0985325587801662, 0.09339481552676296, 0.09453560141714051, -0.26745943558676605, -0.04595184771617214, 0.4184432688987084, 0.10305979164996606, -0.0031812232737380174, 0.05947931107359205, 0.08024273758720997, 0.0, -0.005990799100445196, -0.0510514912743474, 0.26386867596471547, -0.09157043752652776, 0.03758132895712692, -0.29617249432853965, 0.0068599142452982495, -0.056601915186945816]",-5.512538354948077,True,1,1002.0832979697673,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/conversation_trace__next_use.json,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c,True,,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.804525417033583, -5.325791509563842, 9.305588667913948, 5.5192208336176325, 0.017552148067845188, 0.8012057494174785, 0.9561181607607138, 0.9520481224480124, 0.24834725196263796, 0.027631334078419306, 0.9489129099117738, 0.31661227029459665, 0.12284290886438212, 0.057402661336975684, 0.02443392373779515, 0.11921591433852087, 0.4078176220172904, 0.6064906109575271, 0.7492143389178741, -0.007205250848940099, -0.16251020250080372, 0.6637848246693653, 0.8020074185401804]","[0.25684651714611856, 1.348163134168849, 1.126423341047304, 1.2792584832586147, 0.07376352261761777, 0.3990928419777222, 1.949195820352591, 1.942018855020966, 0.9582599315711912, 0.1227863525198381, 1.9390384378935188, 1.1931099203112452, 0.7604864231399926, 0.5112563310865331, 0.1305797581694835, 0.2685839546440793, 0.4018561511292869, 0.3844844086686845, 0.4206583789940337, 0.14069776232733805, 0.3512505629443775, 0.16919902247565835, 0.25399231972564806]","[-0.05428249075095612, 0.13528714637152697, -0.008491147698540053, 0.04292379096487618, -0.009366329232107699, -0.000643439634648179, 0.006818265845432039, -0.06980242089731058, -0.051441370487163005, 0.1043031197391625, 0.007199293451506536, -0.001639711640071844, 0.021195854190703016, 0.014242838899366245, -0.0642224375877159, 0.05883149716225264, 0.07274512143598226, 0.16306807486241354, -0.11737953921043974, 0.004758934535140601, -0.08369566345545808, 0.038004771120255694, 0.004225768897810252]",-6.142291445169488,True,1,855.2881101454824,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__next_use__seed_2/pi1.json,97f8a51e7f5f9d8bcfc303ea545fdb13eb903ce7bc2bbd963c1bbbe4cd0333e1,False,0,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3974003589868547, -4.146972511358261, 9.136362693777084, 5.570869620426496, 0.013982724143480882, 0.12673333333333334, 4.156238148999214, 4.069283646144867, 2.226788302351655, 0.2989792615048705, 4.046513397626877, 2.5836067619959513, 1.7868165698361398, 1.1650291698726019, 0.0, 0.3801174824428558, 1.0225229701550802, 1.2625939027476312, 0.8809006896635393, -0.10972475997652499, -0.5094462366721759, 0.7301249699163437, 1.3870786804429691]","[0.4678336428141254, 0.7266034839613414, 1.1363134006713973, 1.1288327337314643, 0.01105110110998746, 0.3326740079350287, 1.701068146296581, 1.6817842438624047, 2.1152613605950368, 0.34062923637950254, 1.708133320910551, 2.4038272762039714, 2.3434676569884, 2.018675140661469, 1.0, 0.3533415057690003, 0.32584135481714366, 0.35327159628585775, 0.2104731457812318, 0.489330879830235, 0.3987434843524582, 0.14460622128769088, 0.4671346526287232]","[0.0025517987045832295, 0.1833969520835611, 0.017298496409168335, -0.17341313553117604, -0.12388040474404907, 0.045573018582079405, 0.07329394819607328, -0.2748874060922175, -0.047812496203139494, 0.4112309646585231, 0.08180776684704909, -0.03636036505822553, 0.053585404215310724, 0.062129909015604015, 0.0, 0.0041195288247917634, -0.06605239890381225, 0.3240025487617036, -0.11464531277337407, 0.030778944180927484, -0.2574159592738724, -0.00010731874564172959, -0.1067324605834084]",-5.509173452942697,True,1,1013.3937886719143,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__next_use__seed_2/pi2.json,92cd675a1b56ff3b1b087077031d00d77164d41a91041d51084b878e0921467f,False,1,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3808542798542975, -4.142029836072922, 9.322105927333832, 5.526007674231529, 0.014138582298650872, 0.1418, 4.064541648782094, 3.9773256435362496, 2.145623596629728, 0.2897409004039867, 4.008418635815779, 2.438456322412491, 1.7256087738227843, 1.1423220887931187, 0.0, 0.38584680427233375, 0.9830724309698741, 1.2545417078661918, 0.8886381767665843, -0.05612301965295022, -0.5057936154331775, 0.7172754469331105, 1.3676673221961657]","[0.4726213386035967, 0.740278555908565, 1.1273990465883141, 1.1345950241122333, 0.010714157053254004, 0.3488448938998534, 1.7653700719929541, 1.7425310747010412, 2.109499766116164, 0.33953259033923605, 1.7849335280456327, 2.362889183560685, 2.3085672935752735, 1.996618851885604, 1.0, 0.35272010908217033, 0.3529496432234393, 0.35795409363201947, 0.2044383446114404, 0.44939237514889707, 0.4027787537504154, 0.13729179206085929, 0.47325742084951883]","[-0.05370137512651341, 0.18523598891052748, 0.03425786025762021, -0.10644769440929092, -0.08185519116034301, 0.08205726503762652, 0.07646912019057449, -0.2533617016831959, -0.05110293404523723, 0.4357915309863002, 0.08532943883090047, -0.014379526516331306, 0.04222848672644208, 0.054776933328355405, 0.0, 0.0002967896758096198, -0.030376709556584766, 0.30638860892425485, -0.11858931113841037, 0.03852194018686345, -0.2887056809025259, 0.012236581603875423, -0.09032565245783782]",-5.510666783135827,True,1,1021.4022683781106,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,2,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__next_use__seed_2/pi3.json,b1cbaf0af3016461fae53816e73290704e19467557bcebabe504881c57b23d02,False,2,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3856180034311611, -4.137379426101049, 9.370290974140167, 5.558909812746048, 0.013856946355767237, 0.12909333333333334, 4.148305551215013, 4.062207018768787, 2.1811224083013614, 0.2914628463618059, 4.090302885181109, 2.4966402808523176, 1.7005769241317112, 1.1162245595415434, 0.0, 0.3810907305018107, 0.9963366405717532, 1.2573209111332893, 0.8862418409543733, -0.058002674694663935, -0.5158175984846339, 0.7212047415534655, 1.37326192207098]","[0.46440480415965685, 0.7227850038815962, 1.12426574597413, 1.116939666607832, 0.010743349957559632, 0.33530321296137655, 1.7166194345213432, 1.6977899965790346, 2.1116968165384034, 0.3388310443946298, 1.7401840271444962, 2.376591174044691, 2.303539771677656, 1.9826232716653154, 1.0, 0.3528565711121565, 0.34057718686124316, 0.35262610837486297, 0.20643562445091873, 0.45150405344885164, 0.4005514366564931, 0.1346101135907713, 0.4652771823948813]","[-0.02642856681747435, 0.1678144993698607, 0.02901951610193984, -0.178038831009946, -0.09848445453126162, 0.11358804108300542, 0.11348327109135603, -0.28579996065715685, -0.023417351194532088, 0.42348542289230895, 0.11734293134385743, -0.012138106048797177, 0.046112171031400966, 0.0825119157804832, 0.0, 0.0037165088122335806, -0.05899088142118718, 0.3013450373732806, -0.09483525649155493, 0.020799608871622792, -0.3119301714828821, 0.008526678506784714, -0.07649886020673598]",-5.509371530141339,True,1,1001.9493070476944,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/conversation_trace__binary.json,fce76395064b55fd399cbc6fb72b969d45f49f1b39548fb62d0c8aca3f320e96,True,,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.8051048876712938, -5.3211515428646265, 9.308249730897968, 5.515828680384217, 0.017586493297015227, 0.8007776311726229, 0.9585913082161682, 0.9544446681395373, 0.2501944447551023, 0.027852346330448727, 0.9514870812314173, 0.31825503807182565, 0.12581134106447658, 0.06017355645574165, 0.024441811852226613, 0.11935339437131454, 0.4091397292414149, 0.6090127913194048, 0.752065909839542, -0.007104226984751001, -0.16268491303581295, 0.6639124995559232, 0.8025768145311382]","[0.2582042050180676, 1.3465404599076047, 1.1253073358919792, 1.2783140870387981, 0.0738682388111881, 0.3994155938195023, 1.9517229532054683, 1.9443736541179801, 0.9635433849854821, 0.12327602331795963, 1.9418977499145818, 1.197142166332097, 0.7702606995313442, 0.5241909210517007, 0.13055023343666464, 0.2687453016600005, 0.40185337778689545, 0.38352883306304847, 0.4188532016079166, 0.14203803960940545, 0.3514011719680599, 0.16873716472716832, 0.2553981737659835]","[-0.061519581481364646, 0.3952092344775195, -0.04380835835990673, -0.1577974918574282, -0.11042198575311482, 0.09316938391645617, 0.14461820617076035, 0.11561410877057013, -0.02048535732865597, 0.09855791424875007, 0.14684229722044811, -0.053506256254073875, 0.06960180202108647, 0.06072205140871626, -0.11842950102810211, 0.057263599698346206, 0.27812766988654275, 0.23189059350889768, 0.21334742390449085, 0.020403366152989155, 0.05186019476840695, 0.2958774325812698, -0.0026209414934569224]",-2.1162136018203364,True,7,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__binary__seed_0/pi1.json,6b9be8a419a55dab90c41426dec432241c424d96e965027456e4f2103b9129ce,False,0,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3565766728798547, -4.108803288998604, 9.096744959475199, 5.528696809331576, 0.013897935743276807, 0.13039333333333333, 4.185397188100815, 4.118086008224488, 2.022304469380376, 0.25985479390531485, 4.105364501821994, 2.350310038421154, 1.608388547621568, 1.0205272338557243, 0.0, 0.381899687166214, 1.033931935198307, 1.256492559785843, 0.9083581187888483, -0.08003269440291715, -0.5476763607226545, 0.75011283198754, 1.3470393305500348]","[0.45112010062272206, 0.6769220789885657, 1.1332529910343683, 1.09774705766595, 0.011161283271997849, 0.3367356707501531, 1.7277280208976844, 1.7150995875610855, 2.0910259664788873, 0.3213204397091694, 1.7398454508180585, 2.381106910755272, 2.2940046083718104, 1.9486689414999936, 1.0, 0.3528696248001925, 0.29647832297047233, 0.3502159055494985, 0.1817079420830137, 0.45089778340432196, 0.40009395620376564, 0.16542629091957894, 0.44992292335838563]","[0.10382568242069871, 0.32814257332923663, 0.06397098372978284, -0.010994291616523117, -0.1800108810087738, -0.08643772884131033, 0.07470294814904306, -0.1973012985979246, -0.24404000978200957, 0.5702266385260713, 0.08851094160852978, -0.08619441536456718, 0.03925093129225526, 0.04295413252292625, 0.0, 0.03341843407912014, -0.2108035331215596, 0.18275038895260812, -0.05068096244646682, 0.05528763508806115, -0.11597666127813273, -0.04857903209677016, 0.05907842832737161]",-0.10797740962492018,True,5,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,2,pi2,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__binary__seed_0/pi2.json,2d68e4cbf044298a6845d37daf786a3fe874f95fdef9ce022ef7882b069754f6,False,1,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3695027045464516, -4.187611544744174, 9.408342816537221, 5.716768997232119, 0.01210639650490523, 0.13666, 4.345942950201034, 4.256770187849998, 2.158122390095107, 0.2942932836962045, 4.297897177929084, 2.3678361228315037, 1.6805115937137605, 1.104795941341718, 0.0, 0.3693315770149231, 0.91188527510643, 1.1902882428391774, 0.8410270704741776, -0.048045783154715936, -0.5117900993699149, 0.6990833073496818, 1.3588206404622396]","[0.47279638137235935, 0.757647647116777, 1.106333983553972, 1.1298538062672536, 0.01047690044993964, 0.34348805568753044, 1.8507856841610952, 1.8404356749209532, 2.2157696808923038, 0.35150840341812345, 1.889040301440099, 2.436941300486953, 2.3246853781756545, 1.9870354827799954, 1.0, 0.3522480849998206, 0.3551528540548545, 0.3683282637467146, 0.24501473160311063, 0.4625529000018076, 0.4137955356673948, 0.1468934909226901, 0.4720000384764555]","[0.042222426198296914, 0.35325145353790155, 0.25203401053026026, -0.006084985177928534, -0.09309651497858044, -0.08378388417071495, 0.1011417492075286, -0.1963250892996847, -0.22655156996756423, 0.46658450464788587, 0.11552006861232329, -0.05749904561754994, 0.12406558976460061, 0.11238003655797, 0.0, -0.12289138280521092, -0.09178957214572865, 0.23004567319540775, 0.19030662898606127, 0.06708547673412392, -0.1208871554452515, 0.11189363862958915, 0.18770501335764908]",-0.05058085983680743,True,5,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",binary,0,3,pi3,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__binary__seed_0/pi3.json,f94e5f548cb365934ea852ad9ac3ff689b26979a11dc07c5e79dacc20c5036ad,False,2,persistent-kv-admission-ranker-v1,LogisticRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3939112359770138, -4.30579159438769, 9.754623110106786, 5.691010053124428, 0.012256068388039712, 0.12602666666666668, 4.23198043683211, 4.1558955006965, 2.1978191403006226, 0.28675318027619534, 4.171158284422557, 2.5172025867358845, 1.7823592466076215, 1.1489338978068033, 0.0, 0.30218571796099347, 0.9577663590923945, 1.2678148993070921, 0.8883908413100988, -0.060822164310746024, -0.5202311580420557, 0.733093473478953, 1.3861195325112343]","[0.4666151860650365, 0.766202845627979, 1.0649047989622857, 1.058039883715496, 0.010118268400295756, 0.33187941478126587, 1.7179118878282016, 1.7064739365960366, 2.092025880190948, 0.32879816650053517, 1.7411060100083338, 2.3657684939798735, 2.341518183251256, 2.0104519793244426, 1.0, 0.34949111617927076, 0.35286394829726536, 0.3528508322531678, 0.2034216385024017, 0.4382111741784395, 0.39413245580725614, 0.1482842884404231, 0.46469898894816736]","[0.07472326390057689, 0.495386920140044, 0.09733131737456832, 0.04074763169151415, -0.11887421842273202, 0.01073167375855427, 0.16609225346898793, -0.18698292774722045, -0.3789365714638561, 0.7489450817089547, 0.1721155625402922, -0.21625506810445203, 0.1973505842320846, 0.05749532943608687, 0.0, -0.08757842185374692, -0.042778502640635575, -0.06806328706790675, -0.0819074979216654, 0.03272344378895051, -0.16507156658169622, -0.02657480497465549, 0.14522474533274987]",-0.05832123969740275,True,5,,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,0,pi0,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/pi0/conversation_trace__next_use.json,87c24bb2abdcdc62028405a19eaff0b24c3bffacfd8d50334fc76d76e0b2d60c,True,,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[0.804525417033583, -5.325791509563842, 9.305588667913948, 5.5192208336176325, 0.017552148067845188, 0.8012057494174785, 0.9561181607607138, 0.9520481224480124, 0.24834725196263796, 0.027631334078419306, 0.9489129099117738, 0.31661227029459665, 0.12284290886438212, 0.057402661336975684, 0.02443392373779515, 0.11921591433852087, 0.4078176220172904, 0.6064906109575271, 0.7492143389178741, -0.007205250848940099, -0.16251020250080372, 0.6637848246693653, 0.8020074185401804]","[0.25684651714611856, 1.348163134168849, 1.126423341047304, 1.2792584832586147, 0.07376352261761777, 0.3990928419777222, 1.949195820352591, 1.942018855020966, 0.9582599315711912, 0.1227863525198381, 1.9390384378935188, 1.1931099203112452, 0.7604864231399926, 0.5112563310865331, 0.1305797581694835, 0.2685839546440793, 0.4018561511292869, 0.3844844086686845, 0.4206583789940337, 0.14069776232733805, 0.3512505629443775, 0.16919902247565835, 0.25399231972564806]","[-0.05428249075095612, 0.13528714637152697, -0.008491147698540053, 0.04292379096487618, -0.009366329232107699, -0.000643439634648179, 0.006818265845432039, -0.06980242089731058, -0.051441370487163005, 0.1043031197391625, 0.007199293451506536, -0.001639711640071844, 0.021195854190703016, 0.014242838899366245, -0.0642224375877159, 0.05883149716225264, 0.07274512143598226, 0.16306807486241354, -0.11737953921043974, 0.004758934535140601, -0.08369566345545808, 0.038004771120255694, 0.004225768897810252]",-6.142291445169488,True,1,855.2881101454824,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
conversation_trace,0.01,1.0,"l1=0.01,l2x1",next_use,4,1,pi1,/home/ubuntu/Desktop/persistent-kv-admission/results/onpolicy_full_feb30eb_001/models/learned/conversation_trace__l1_0.01__l2x_1__next_use__seed_4/pi1.json,7053ea358eedc85b2d55027867bcbc210d364bd2473248cd3763fe2f8e72ce30,False,0,persistent-kv-admission-ranker-v1,RidgeRanker,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.01,True,"[1.3963910550165177, -4.143135606915156, 9.140566270961761, 5.572307203008334, 0.01397416743518707, 0.12875333333333333, 4.153822848885059, 4.066967264667352, 2.23148530154076, 0.29896669981577684, 4.0428566408960025, 2.5848023523171744, 1.7940145358347892, 1.1646217100040117, 0.0, 0.38121342628479005, 1.0205870252259572, 1.261533718524774, 0.8807542345142364, -0.11096621670482956, -0.5073042328257386, 0.729577473927339, 1.3858018542106947]","[0.46910435930465355, 0.7255437155562712, 1.133367764580729, 1.1334851149695937, 0.011101602911873747, 0.33492672704472076, 1.7138326386196776, 1.6945421233570666, 2.1198474536005816, 0.34037018739371316, 1.7190252409381919, 2.4078385268201448, 2.3487368031983844, 2.0223069578757307, 1.0, 0.353030377661529, 0.3258391692819838, 0.3539361416990203, 0.21028679971514383, 0.48771710732866147, 0.3985439211300952, 0.14419498167239214, 0.4684099080510824]","[-0.007286326985763386, 0.16956245266266806, 0.016553045061400297, -0.15725424339744362, -0.11048543543102286, 0.0566941681268811, 0.07193061253838318, -0.26472289458171516, -0.07168532278127947, 0.4215817587629369, 0.08386655841457591, -0.01731752642515987, 0.04539880073718362, 0.06259472673284014, 0.0, 0.015192403872450756, -0.05465029358993676, 0.3308649217449949, -0.124161248529682, 0.042836773333192295, -0.26038438929688196, 0.0019288966738176682, -0.12619006213595133]",-5.511368163744229,True,1,1014.7040965814776,"['log_frequency', 'neg_log_recency', 'log_prefix_tokens', 'log_age', 'log_reuse_rate', 'single_occurrence', 'log_mean_interval', 'log_median_interval', 'log_std_interval', 'interval_cv', 'log_interval_lag1', 'log_interval_lag2', 'log_interval_lag3', 'log_interval_lag4', 'log_freq_10s', 'log_freq_60s', 'log_freq_300s', 'log_freq_600s', 'recent_over_lifetime', 'interval_trend', 'burstiness', 'log_fan_out', 'log_branch_diversity']"
